Cantidad,Codigo
3,010011000100010101010011
4,01001111010000010100010001001010
3,010011000100010101010101
4,01010010010010100100110101001110
4,01001010010100110101100101010011
4,01000101010001000100101001010100
3,010011000100011001000101
3,010011000100011001000111
3,010011000100011001001001
4,01000011010011110100010101001010
4,01010011010011010101001101000010
3,010011000100011001001101
3,010011000100011001010000
3,010011000100011001010010
4,01000010010011000100001101010111
4,01010110010001010101100101001010
3,010011000100011101000100
3,010011000100011101000101
4,01001111010100100100011101001101
3,010011000100011101001001
3,010011000100011101001101
3,010011000100011101010001
4,01000100010000010100011101010000
3,010011000100011101010101
4,01000101010001000100101001001000
4,01000101010101010100101101011000
4,01000010010011000100010001011001
4,01010010010010100101001001000001
4,01000101010101010100111001000010
4,01000100010100100100101101000001
3,010011000100100001000101
4,01000110010110000101000101001010
4,01010010010010100101001001000100
3,010011000100100001001100
4,01000110010001110101000001000001
3,010011000100100001001111
3,010011000100100001010010
4,01010111010110100100001001001111
3,010011000100100001010100
4,01011010010100100100101001000011
4,01010001010001110100111101010010
4,01010000010101010100111001000010
4,01001111010100100100101101000001
4,01000010010011000100001101011010
4,01010111010110100100001001010110
4,01010111010010010100000101000110
4,01001000010011010101010001010001
3,010011000100100101000010
4,01010000010101010100110001001001
4,01010101010000100101100001011010
4,01010010010010100101000101000101
4,01010101010100110101101001000111
3,010011000100100101001001
3,010011000100100101001100
3,010011000100100101001011
4,01001101010011000100001101011001
4,01001111010000010100100001000110
4,01001100010110100100001001001111
3,010011000100100101010111
4,01000100010100100100101001011001
4,01000111010010100101001001001011
4,01011010010000010100101001001100
4,01000001010110100100010101000111
4,01001110010011110100100101001001
4,01000011010011110100100101010101
3,010011000100101001000111
4,01000100010100100100110101001000
4,01000100010100100100110101001001
4,01010000010101010100111101010101
4,01010011010011010101011101000101
3,010011000100101001001100
3,010011000100101001010011
4,01001101010011000100011001011000
4,01011001010011110100100101010010
4,01001111010000010100101101010100
4,01001100010110100100001101010111
4,01000100010100100100110001000011
4,01001100010010010100001001001010
4,01010101010000100101101001010111
3,010011000100101101001101
4,01010111010110100100001101011000
3,010011000100101101010110
3,010011000100101101010101
4,01001110010011110100100001011010
4,01000110010110000101001001011001
4,01000001010110100100010101010011
3,010011000100101101011010
4,01010111010110100100001101010101
3,010011000100110001000011
3,010011000100110001000101
4,01011010010100100100111001000010
4,01001100010010010100010101010010
3,010011000100110001001010
3,010011000100110001001111
4,01010010010010100101011001010100
3,010011000100110001010000
4,01000101010001000101000101000110
4,01000101010001000101000101000111
4,01000001010010010100010101000110
3,010011000100110001010110
4,01000101010101010101001001011010
4,01010111010110100100011001010011
3,010011000100110001011010
4,01001000010011010101101001010001
4,01001100010110100100010101010111
3,010011000100110101000011
4,01001000010011010101100001011001
4,01010000010101010101000001011000
4,01001110010011110100101001010101
4,01010111010010010100001101010100
4,01000010010011000100100101010011
4,01010001010110000101001101010111
4,01010000010101010101000001010110
4,01000011010011110100110001010001
3,010011000100110101001111
4,01000111010010100101011001000100
4,01000100010100100100111001010001
4,01000011010011110100110001001100
3,010011000100110101010110
4,01001111010000010100110001001011
3,010011000100110101010101
4,01000010010011000100100101001000
3,010011000100110101010111
3,010011000100110101011010
4,01011000010011000100011101000111
3,010011000100111001000001
3,010011000100111001000011
3,010011000100111001000010
4,01011010010000010100111001001111
4,01001011010001100100010001001010
4,01001010010000110100000101001100
3,010011000100111001001000
3,010011000100111001001010
4,01000001010110100100100101000100
3,010011000100111001001101
3,010011000100111001010011
4,01000011010011110100110101001101
4,01010001010001110101010101010001
3,010011000100111001011000
3,010011000100111001011010
3,010011000100111101000010
4,01001101010011000100100101001110
3,010011000100111101000110
3,010011000100111101001001
4,01001111010100100100111101011000
3,010011000100111101001110
3,010011000100111101010000
4,01010010010010100101011101001001
3,010011000100111101001111
3,010011000100111101010010
4,01010011010011010101101001001001
4,01010001010110000101010101010111
3,010011000100111101010110
3,010011000100111101011000
3,010011000100111101010111
4,01010111010010010100011001010010
3,010011000100111101011010
3,010011000100111101011001
4,01001100010010010100011101000011
3,010011000101000001000001
4,01001100010010010100011101001000
3,010011000101000001000100
4,01010101010101000100010001001010
4,01001111010000010101000101000101
3,010011000101000001001011
3,010011000101000001010101
4,01011001010011110100111101010100
4,01000010010011000100110001001111
3,010011000101000001011001
3,010011000101000001011000
4,01010101010101000100010001010110
3,010011000101000001011010
4,01000001010110100100101001010101
4,01001011010001100100011101001001
4,01000001010010010100100101000001
3,010011000101000101000011
3,010011000101000101000101
4,01001111010000010101000001000011
4,01010000010101010101010001010011
3,010011000101000101000111
4,01001010010101000100010001000101
4,01000100010000010101001001001010
4,01000101010101010101010101010011
4,01001100010110100100101001001001
3,010011000101000101010101
3,010011000101000101010111
3,010011000101000101011010
3,010011000101000101011001
4,01011010010100100101000101010101
4,01000001010010010100101001001010
4,01000101010001000101010001001110
4,01000111010010100101101001001111
4,01000100010000010101000101011010
3,010011000101001001000011
4,01000100010000010101000101010111
4,01010101010000110100001001001110
4,01001110010011110100111101001001
3,010011000101001001000111
4,01000101010101010101100001001010
4,01010100010100010100001101000110
4,01000010010011000100111001011010
3,010011000101001001010000
4,01001010010101000100011101001100
4,01010000010001000101011001010111
3,010011000101001001011010
4,01010111010110100100110001011010
4,01011001010011110101000101001011
3,010011000101001101000010
3,010011000101001101000101
3,010011000101001101000111
4,01010000010101010101011001010101
3,010011000101001101001001
3,010011000101001101001100
3,010011000101001101010010
3,010011000101001101010001
4,01010110010101110100100001001011
4,01010101010101000100010101001110
4,01010100010100010100001001001101
4,01000100010000010101010001000110
4,01000001010110100100111001000001
4,01001011010101110100100101010001
3,010011000101010001000011
4,01001110010011110101000101001110
4,01010111010010010100101001001011
3,010011000101010001000010
3,010011000101010001000101
3,010011000101010001001001
3,010011000101010001001010
4,01001100010110100100111101000110
4,01010101010000110100011001011001
4,01001111010100100101011101000001
4,01010100010100010100010101010111
4,01001111010100100101011101000011
3,010011000101010001010101
3,010011000101010001010100
3,010011000101010001010111
4,01010000010001000101100001011001
4,01000101010001000101100101001010
3,010011000101010001011001
4,01001100010110100100111101010011
4,01010111010110100100111101000101
3,010011000101010101000010
4,01010110010001100100101001001010
3,010011000101010101000101
4,01001111010100100101011101001100
3,010011000101010101001010
3,010011000101010101001100
4,01000101010101010101100101001100
4,01001101010011000100111101010011
3,010011000101010101010001
4,01010000010101010101100101000011
3,010011000101010101010110
3,010011000101010101010101
3,010011000101010101011010
3,010011000101010101011001
4,01001100010010010100110101000001
3,010011000101011001000011
4,01000001010010010100111001001100
3,010011000101011001000010
4,01001111010000010101010101000001
3,010011000101011001000100
3,010011000101011001000111
4,01010000010101010101100101001100
4,01001001010100010100010101011010
3,010011000101011001001011
4,01000001010110100101000101010110
4,01010110010101110100110101010101
3,010011000101011001001110
3,010011000101011001010010
3,010011000101011001010111
4,01010100010100010100011101010100
4,01010101010101000100101001010100
3,010011000101011001011010
4,01001101010011000101001101001011
4,01001111010100100101100101000111
3,010011000101011101000010
4,01000010010011000101001001010001
3,010011000101011101000100
3,010011000101011101000110
3,010011000101011101000101
3,010011000101011101001100
3,010011000101011101001011
4,01010110010001100100101101000101
3,010011000101011101001101
4,01001011010101110100110101000001
3,010011000101011101010001
3,010011000101011101010101
3,010011000101011101010111
4,01010111010010010100111001000010
4,01000001010010010101000001010010
4,01011000010011000101000101011010
4,01000111010010110100000101010001
4,01000001010010010101000001001110
4,01000100010100100101100101000100
4,01000100010100100101100101000101
4,01001100010010010100111101001010
4,01011010010000010101011001000001
3,010011000101100001001101
4,01000011010011110101100001001010
3,010011000101100001001111
3,010011000101100001010001
4,01001111010100100101101001011010
3,010011000101100001010100
3,010011000101100001010111
3,010011000101100001010110
4,01001001010100010100101001001110
3,010011000101100101000100
3,010011000101100101000011
3,010011000101100101001000
3,010011000101100101000111
4,01010010010010110100010001001000
4,01001011010001100100111101010011
3,010011000101100101001001
3,010011000101100101001110
4,01011000010011000101001101001000
4,01010011010011100100010101001111
3,010011000101100101001111
4,01011001010011110101011001001100
4,01001111010000010101100001001000
4,01010111010010010101000001001100
4,01010101010101000100101101010111
3,010011000101100101011010
4,01000001010010010101001001011010
3,010011000101101001001000
4,01000010010011000101010101001100
4,01000110010010000100001101000100
